50.9718,124
36.9857,164
34.5901,182
28.7088,210
29.2759,191
44.3487,142
77.7765,98
27.3294,181
63.4788,76
44.6145,136
37.8993,181
46.8176,92
67.2947,130
27.5902,174
78.4662,89
89.3217,90
35.5584,185
64.4566,120
33.5306,189
94.3553,88
65.1715,86
54.203,133
37.8986,176
35.0562,184
88.7263,72
51.5531,123
78.2191,101
30.3196,171
77.0257,104
79.5154,96
84.4886,97
32.6634,185
52.6702,133
32.9507,191
69.2859,77
89.4923,98
29.1448,184
66.771,127
27.0404,186
83.0441,85
79.2009,84
55.5761,140
34.322,166
31.0726,179
50.1438,120
75.9419,82
87.1759,82
34.3264,188
45.0876,142
88.1156,87
33.7922,196
85.6065,84
33.1146,136
33.9074,169
80.4658,100
98.5824,82
31.4521,176
56.7397,141
36.8148,173
79.2503,78
51.0294,141
90.7225,79
34.7827,174
84.2429,87
56.0262,133
29.1739,182
84.3285,74
40.519,161
54.6868,121
92.6912,78
30.5495,184
81.4203,76
73.6988,126
38.3459,167
93.2774,91
45.4032,125
86.6323,67
31.4898,179
80.7522,99
32.5671,165
44.0998,146
83.7628,80
33.309,202
84.8013,97
50.1777,124
31.1231,172
87.7976,73
35.2627,166
52.3482,140
71.2159,99
36.4945,181
87.2351,71
37.3172,146
92.1247,80
37.3173,174
61.3634,121
90.7853,75
38.274,167
84.0419,89
26.4017,166
48.6935,119
75.4481,69
44.0061,158
88.9813,91
47.6915,124
42.367,153
88.4054,71
82.0161,93
43.6138,129
32.9733,184
37.2369,181
59.2025,116
78.775,82
62.3023,87
42.4399,164
48.4908,140
88.8692,76
86.4099,78
29.8683,171
55.6673,122
35.3491,144
94.8218,98
80.7815,66
31.9683,164
61.5081,122
31.501,184
73.6652,91
91.5893,68
51.1223,127
52.8798,169
85.1497,89
49.8409,129
97.3548,69
36.7141,177
38.2882,139
50.9604,126
70.1337,78
87.5469,66
29.0608,165
50.8178,128
79.518,99
46.6336,149
89.3328,54
70.0575,128
33.6069,151
97.4147,73
52.4595,136
33.4541,176
86.1712,66
42.698,158
78.7671,91
81.6051,110
85.4362,81
36.5868,170
60.1238,117
69.017,84
41.1497,175
97.3261,63
48.9138,123
45.4037,155
76.2775,86
36.4852,181
95.7156,76
58.2251,126
97.2221,79
40.0055,167
62.1135,119
85.8266,66
34.3022,163
88.5202,83
51.8476,129
33.5574,158
90.785,76
35.2085,169
80.0315,86
51.1453,133
43.4569,155
82.2552,77
42.8517,137
84.6256,81
41.3785,152
61.3849,122
95.2985,73
42.756,139
77.9492,83
41.0039,134
49.65,122
101.685,64
91.0669,89
40.0559,158
75.0075,116
38.4121,178
85.6524,74
89.6623,76
75.8767,106
32.4055,168
103.466,69
87.3565,82
58.2786,129
32.6939,172
33.1424,141
64.116,116
86.5351,75
84.321,72
49.4192,162
45.222,127
84.7408,81
29.886,156
91.7854,63
55.3473,128
44.725,148
93.9502,80
97.1131,65
38.3759,182
64.0928,129
37.694,169
87.2529,81
90.4543,75
51.3105,125
36.905,159
95.2363,83
61.5723,117
91.4469,73
34.6114,151
44.9929,143
81.4009,113
77.0079,79
80.0561,76
38.5082,166
75.3361,110
93.4063,72
55.2227,152
79.5933,62
65.1539,124
92.9484,80
92.1033,51
43.5174,127
83.3942,57
69.875,33
74.8231,116
94.4959,54
90.3597,63
39.8709,118
89.9006,41
92.2378,60
78.8785,52
77.5587,97
81.6505,30
87.3702,61
91.8603,64
66.4392,111
48.0693,130
87.9606,73
88.9601,36
79.2854,49
73.4215,115
79.8927,66
96.7578,59
88.5905,31
55.9917,127
90.2125,52
89.9871,58
52.9388,113
93.6663,36
72.7217,67
53.5098,117
84.9452,56
63.1995,28
95.2519,59
75.0112,22
82.744,62
82.8874,36
102.416,59
87.4011,44
78.2722,26
77.9605,38
100.477,72
72.2974,44
85.7678,23
95.4045,36
95.4476,61
97.1002,66
84.4786,24
90.5106,58
91.0084,35
85.2075,53
76.8492,68
60.7264,19
64.2508,31
83.1494,40
90.6179,53
82.3985,20
96.5054,40
88.0847,51
92.53,73
77.4628,24
81.9913,26
90.4052,48
91.8541,53
71.4323,36
83.7936,25
75.1822,41
100.179,63
84.1554,25
87.8148,27
92.8763,43
101.603,60
90.6352,34
75.3439,21
89.5274,42
89.2938,62
73.422,37
94.4808,52
85.7136,60
66.8443,17
98.9702,56
94.5561,60
91.3502,44
90.4615,22
98.4763,56
88.3817,55
60.1315,27
71.6669,20
97.7691,62
85.9044,47
87.5975,27
70.0615,22
82.9572,48
89.2893,48
73.4407,38
72.1074,19
98.9805,65
78.5863,43
76.1398,31
86.6245,21
100.957,58
88.029,43
84.9846,26
101.162,62
45.4516,9
101.254,48
87.8006,32
87.5557,55
61.8656,15
99.3354,56
87.3827,28
100.43,50
88.6691,43
62.4121,16
90.884,63
69.6423,35
91.0643,47
58.5745,13
55.8711,54
95.3934,40
80.129,32
55.6164,12
100.512,53
91.8805,26
79.0958,55
53.4731,10
72.7541,19
91.4869,33
102.356,40
64.6403,14
56.2652,12
84.4047,29
87.1212,44
45.3738,8
71.21,14
93.5799,31
95.1272,58
50.5621,12
34.049,7
91.6069,49
98.3004,33
63.8711,16
88.0777,40
57.3919,16
86.0056,25
71.1412,15
88.5612,47
80.3333,29
40.1009,7
82.2039,45
72.9885,15
93.805,28
78.9021,19
87.5928,50
56.4104,14
89.8249,29
23.6035,4
82.9447,39
60.6524,13
82.2552,20
47.2804,7
80.8107,30
55.6953,13
57.6601,12
65.7396,14
101.399,48
59.6169,11
70.0467,20
41.1183,12
60.8091,36
74.9761,31
56.5756,13
51.2714,13
91.5081,39
81.7852,30
19.369,3
0,0
68.1767,32
81.9647,28
0,0
94.2349,38
41.8196,8
67.1464,23
92.1318,40
41.6448,6
16.6468,2
0,0
79.9804,34
0,0
43.1548,10
91.4919,42
0,0
35.5912,5
22.4646,3
78.5356,33
0,0
0,0
22.8434,3
80.4002,38
0,0
0,0
44.0662,7
89.7162,40
0,0
32.1152,5
35.0567,5
94.9083,34
0,0
15.3874,2
44.9343,9
93.582,40
0,0
0,0
0,0
85.625,33
0,0
88.1701,40
0,0
0,0
84.1744,37
0,0
56.3644,10
26.6858,4
0,0
0,0
21.5564,3
36.2981,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
15.0513,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
15.4757,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
