27.9934,182
40.4844,173
35.7226,224
18.4481,132
68.8599,114
28.2779,183
44.7,131
18.097,128
40.8592,174
77.2497,103
18.8527,135
28.9618,186
39.5315,228
39.6271,192
18.1835,135
29.2755,185
19.0519,138
34.1271,201
20.6443,141
60.8803,124
74.7087,115
27.9973,185
37.6173,179
30.2754,153
20.4113,140
27.2205,185
34.7325,200
19.2935,134
82.0372,103
19.6946,140
28.5453,184
33.9068,209
19.5656,144
39.7769,172
36.5601,195
53.2861,134
54.7514,123
28.5181,191
19.8433,140
19.385,140
37.1291,206
29.2882,187
34.5501,206
61.6786,107
19.7627,139
28.3705,189
44.1255,157
20.8655,140
51.4738,141
34.6511,214
34.2834,190
19.475,137
62.7967,115
29.8113,191
20.656,148
29.975,190
21.4098,145
36.57,225
34.6837,155
33.9451,189
86.3066,89
21.6619,150
29.7242,190
63.1455,136
22.099,149
37.8456,203
68.5827,114
29.9623,194
20.9045,147
35.0458,191
44.3617,175
19.7952,144
29.181,192
37.7806,209
21.2793,146
59.8753,108
30.393,195
43.244,141
36.9781,175
23.3122,150
32.7661,193
79.7326,115
31.198,198
39.8678,162
38.1081,171
36.6647,228
29.4052,195
49.0223,99
39.2592,146
30.6076,199
64.7975,99
73.7974,114
47.1316,141
36.3111,206
39.9635,184
30.7843,198
34.5196,212
31.872,202
55.5201,128
39.042,181
43.6681,171
51.8533,104
31.3459,201
77.6829,109
36.882,176
82.8634,87
31.7004,203
33.3663,179
31.6591,206
40.4423,164
30.2768,203
55.5047,123
80.1032,100
50.1553,121
33.4195,201
31.8173,206
37.2042,201
85.5848,84
29.9569,200
47.7455,157
32.2214,172
37.7304,197
61.6155,147
31.7994,201
78.6824,116
63.2876,93
31.7761,207
34.9193,193
32.0562,180
33.6498,132
85.1801,94
32.2392,208
36.9984,148
35.2985,202
39.4985,179
32.8378,200
71.3211,115
84.9664,100
34.1731,165
40.027,204
30.5699,203
86.5438,100
35.8781,196
53.5566,127
32.8476,208
37.8399,224
80.951,113
34.8683,147
33.8677,208
84.5782,105
36.4925,177
38.789,210
31.0544,204
57.8543,132
94.7425,76
33.171,168
42.3018,151
31.276,207
37.1744,214
43.7616,129
84.5727,89
32.091,208
35.1551,185
33.7931,176
69.4775,117
33.6273,210
42.8063,138
84.4826,78
61.3357,105
36.3612,226
32.2986,211
35.3554,184
91.753,97
32.1609,210
42.4629,133
34.0792,222
41.864,157
32.6003,216
35.0475,212
52.5079,126
95.0479,86
35.9886,208
36.7949,219
45.3927,132
89.9024,98
35.0499,179
46.9746,137
35.0778,228
33.2185,218
35.9587,133
35.0206,216
39.1134,192
85.6178,92
34.4163,205
41.8182,154
47.4958,142
32.2026,215
90.7716,92
36.749,209
40.2135,172
34.7103,218
74.5744,113
35.5865,158
74.5405,81
34.786,220
34.4093,186
42.2326,145
37.4982,171
93.0158,90
35.8353,218
35.3718,226
42.5152,164
55.5918,127
35.0951,222
32.4374,183
46.4989,141
32.961,193
86.0353,67
35.0346,222
82.9844,91
38.1411,172
39.3691,159
34.6873,217
42.5801,229
81.5271,104
33.7843,222
66.0699,130
43.9512,164
36.5817,197
84.2061,61
53.9241,128
35.278,224
88.8045,102
74.4364,115
38.757,187
35.0395,166
34.5312,218
41.3159,153
46.3782,159
34.2517,225
34.9984,222
34.0889,182
86.4707,90
78.0852,96
35.6261,225
68.5508,104
33.8185,198
46.6853,126
39.9168,166
34.9096,218
36.0819,165
33.7224,196
33.6315,220
86.5356,99
61.0711,120
83.6458,89
34.1751,179
59.66,135
35.689,232
73.2941,140
35.0978,206
35.8181,228
35.9161,165
39.1492,203
83.4866,111
47.2197,145
95.8356,75
34.5539,227
85.6829,94
47.6825,137
36.1066,173
37.2549,205
37.8877,231
48.2596,150
36.1525,226
52.5169,122
34.6087,211
41.1872,149
83.3011,96
43.8778,133
94.8792,81
36.2458,216
33.8202,189
43.9276,140
36.2285,171
34.9582,223
75.2125,104
37.0493,233
62.7452,132
36.6526,228
90.5431,75
84.02,85
35.2933,187
54.8308,151
37.8103,228
35.1507,209
70.8432,101
39.229,179
50.4989,123
39.9633,229
35.9248,204
82.1952,87
39.0004,153
81.4887,80
35.0597,209
34.5689,183
31.8623,163
79.994,113
36.4117,228
70.0715,130
43.2899,156
69.8959,96
38.2762,188
37.7518,204
38.1999,231
82.0485,90
91.3142,110
38.7278,231
36.0771,212
41.983,171
72.1564,125
35.3932,163
37.7293,232
88.9249,98
36.4491,168
86.321,88
37.2787,167
69.0738,106
48.7647,141
38.0606,119
34.4171,201
44.6955,161
82.2184,89
90.5983,77
36.2163,178
90.8599,81
50.7762,152
79.7068,109
72.2297,107
37.8875,172
39.3677,200
67.593,82
35.9517,151
35.4441,178
35.233,190
89.0824,85
82.3861,99
86.0673,87
58.3421,126
38.8112,169
36.914,189
40.9776,150
60.0462,103
73.0851,110
47.4564,133
32.4772,185
93.4033,74
36.913,180
82.2542,78
45.6416,151
38.3045,182
43.0362,175
83.0471,93
77.3913,96
52.9998,122
75.5636,74
35.3304,202
43.6977,155
37.8292,176
73.7744,62
66.3696,84
38.8715,222
41.9043,113
52.2604,138
37.637,187
38.1296,146
71.5077,73
36.5071,224
33.9615,169
84.1044,74
83.5719,104
71.9913,115
96.0528,84
41.1837,164
41.3205,176
53.9887,152
84.4849,78
34.8035,187
73.5827,114
40.7301,154
75.9647,119
88.422,88
50.5543,82
42.3593,163
36.9731,190
95.1756,71
50.5519,150
42.415,178
82.4654,105
34.2904,180
64.0702,136
92.3853,89
69.4158,64
34.9301,149
35.6502,217
45.5159,165
88.2272,84
84.8912,103
53.4859,131
36.9083,187
81.6997,87
42.0491,166
41.1975,141
88.6404,75
32.8292,198
85.9415,72
71.1409,119
40.2935,163
72.5495,108
82.0334,82
36.625,201
43.1526,162
38.7393,181
47.9568,137
64.2531,98
38.0048,236
88.8058,76
79.5526,74
47.4358,146
33.7864,163
70.0005,75
34.8523,198
78.2488,104
43.4338,146
47.0833,160
86.1285,86
47.8733,151
39.6797,188
94.3967,80
87.9645,92
36.7432,188
53.5881,113
52.3641,127
42.4367,144
76.0334,85
38.0561,174
84.9965,78
91.5283,76
85.3924,77
54.4179,131
74.8067,106
33.5131,166
42.7526,158
88.7739,51
87.3967,63
52.7417,142
56.3652,106
63.8887,124
79.3994,89
92.0762,57
89.0918,43
97.9277,65
61.4446,139
57.2543,137
59.0606,114
99.676,58
86.4429,80
98.1103,72
43.0009,152
104.908,46
90.4664,76
49.2086,133
82.9275,36
90.5585,48
45.7026,145
76.2162,69
90.037,72
65.5596,78
71.9786,120
97.1006,52
40.7236,148
93.669,52
68.0234,29
90.8839,66
52.3533,128
87.5232,68
86.2319,75
51.7714,148
88.8181,50
84.7813,40
37.9039,130
86.9154,35
88.9162,77
98.4361,72
39.953,155
97.9373,64
91.1384,45
49.4557,124
52.6065,146
95.131,52
84.7568,89
83.2241,37
98.153,64
98.623,56
81.6198,45
52.5195,145
81.7973,109
110.064,52
90.9606,72
85.2015,32
85.8189,64
41.8503,138
61.9065,130
83.1504,61
92.2131,39
99.9794,75
91.8292,50
78.5918,35
92.5618,67
91.9752,28
90.4125,76
83.1033,35
60.4339,12
84.6726,70
85.192,52
79.8332,58
84.6512,33
83.7796,76
97.1614,37
82.6469,26
46.1795,7
74.5221,24
86.301,54
76.9747,65
87.9362,34
93.8464,52
93.288,37
90.6274,47
93.5465,32
46.2405,9
72.3359,21
98.5546,70
86.0398,29
95.8508,61
97.2697,44
81.3591,45
49.4209,12
59.1705,25
90.9527,62
65.8686,18
98.9765,42
85.7514,28
86.6305,54
99.0307,51
79.7857,19
77.836,20
93.8632,61
75.9225,24
84.9548,22
89.9196,41
93.4331,57
95.0341,49
68.9858,17
88.774,73
74.8324,26
55.3346,26
85.036,45
73.4394,17
89.889,51
95.7321,57
95.0012,63
64.8196,13
79.0478,30
71.9234,18
77.7816,41
102.67,57
98.7263,57
86.2353,25
94.7983,65
85.0915,13
95.5873,32
85.7956,37
101.243,46
66.8793,16
94.6325,60
56.6175,19
89.4153,62
49.8008,11
89.1355,38
76.1345,42
102.67,46
94.4382,68
70.5698,22
86.8551,82
60.1235,13
80.9274,25
59.2292,13
85.9442,52
76.9207,40
91.046,54
82.7806,29
93.5342,77
78.0349,21
85.8591,40
70.1347,26
86.2247,36
66.657,21
78.5125,64
81.0266,70
83.9076,19
87.3935,42
72.0461,24
59.4143,16
82.2115,29
71.3651,20
87.5625,71
89.6069,58
73.9292,21
81.0068,55
74.0395,26
66.0831,16
82.0483,34
83.93,54
75.4029,16
88.4914,66
98.375,52
73.8994,27
77.2887,27
83.4857,32
75.8754,17
75.6816,49
104.575,57
58.5987,12
83.3669,33
84.616,28
76.3638,31
91.0749,39
90.5545,61
79.0459,34
84.6724,58
37.6697,6
98.9969,48
89.9049,25
70.4158,30
91.0642,34
91.2191,60
83.092,53
97.1979,47
70.3521,18
64.2928,15
35.5319,6
83.392,36
62.1491,21
98.4341,58
95.0286,55
93.0896,58
57.838,9
65.8246,19
68.3457,12
44.2349,7
84.0236,36
90.0239,44
100.414,55
0,0
48.6275,9
64.809,19
65.063,13
13.3412,2
86.1027,44
75.5663,18
0,0
0,0
69.0558,14
53.6126,8
0,0
0,0
101.064,64
0,0
63.1363,21
51.5023,8
29.6474,6
44.9165,10
0,0
0,0
85.1913,54
0,0
36.3411,7
0,0
51.3833,10
0,0
96.057,54
20.6069,3
0,0
12.606,2
63.7981,9
0,0
59.0399,11
73.8802,54
0,0
20.5339,4
0,0
0,0
18.342,3
63.015,13
0,0
90.0784,49
0,0
0,0
0,0
0,0
30.4247,4
39.1694,7
0,0
0,0
51.0466,10
0,0
0,0
41.0124,7
0,0
43.6673,9
0,0
0,0
0,0
0,0
0,0
0,0
36.5106,5
0,0
0,0
0,0
0,0
0,0
25.6976,4
0,0
35.1535,5
0,0
0,0
0,0
0,0
0,0
0,0
0,0
66.1598,14
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
